TradingDay,InstrumentID,LastPrice,PreSettlementPrice,PreClosePrice,PreOpenInterest,OpenPrice,HighestPrice,LowestPrice,Volume,Turnover,OpenInterest,ClosePrice,SettlementPrice,UpperLimitPrice,LowerLimitPrice,PreDelta,CurrDelta,UpdateTime,UpdateMillisec,BidPrice1,BidVolume1,AskPrice1,AskVolume1,AveragePrice,ActionDay
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:35,500,69250.0,5,69280.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:37,0,69250.0,5,69280.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:38,0,69250.0,5,69280.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:39,0,69250.0,5,69280.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:39,500,69250.0,5,69280.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:42,0,69250.0,5,69280.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:43,0,69250.0,5,69280.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:43,500,69250.0,5,69280.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:45,500,69250.0,5,69280.0,10,347783.2032174119,20211007
20211008,cu2110,69230.0,68450.0,68350.0,0.0,69290.0,69920.0,69200.0,21135,7350398000.0,36720.0,1.7976931348623157e+308,1.7976931348623157e+308,74610.0,62280.0,0.0,1.7976931348623157e+308,16:47:46,0,69250.0,5,69280.0,10,347783.2032174119,20211007
